Doc Id,Offer File,Offer Id,Store File,Store Brand Name,Store Name,Store_Address,Area,City,Store Longitude,Store Latitude
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,ADISHWAR INDIA,Adishwar,"No 133, Jawaharlal Nehru Rd,4Th Phase, Between",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant, S PROTAIL MAHADEV COMPLEX BLR,"46/1 MAHADEV COMPLEX,GROUND FLOOR, BHATTARAHALLI,",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,Unilet Store,Unilet Store Banashankari Bangalore,"No 92 /4, 80th Feet Road, Opp Big Bazaar, 3Rd",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,KARNATAKA ELECTRONICS HENNUR,"No.21, Arvind Chitravathi Complex, Ground Floor, Hennur Main Road, Opp Bharath Petrol Pump, Kothanur",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,THE KARNATAKA ELECTRONICS YELAHANKA,"Ground Floor,Slv Complex, No. 719, 4Th Phase,Main Road,Yelahanka New Town",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,PROTAIL BANGALORE,bangalore,,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,S N HOME WORLD,S N HOME WORLD BLR,"INDIAN PETROLBUNK, 8TH MILE CIRCLE,MAGADI MAIN ROAD",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,S N HOME WORLD,S N HOME WORLD BLR,"INDIAN PETROLBUNK, 8TH MILE CIRCLE,MAGADI MAIN ROAD",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,R S ELECTRONICS BANGALORE,R S ELECTRONICS BANGALORE,"# 113, anjananagar , magadi main raod",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,PROTAIL,PROTAIL,  S PROTAIL MADEVCOMPLEX NO 46 1GROUND FLOOR BHATTARAHALLI VIRGO NAGARPOST NEAR T C PALYA,,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,UNILET APPLIANCES,UNILET APPLIANCES BHAVI,NO 203 GROND FLOOR2ND STAGE 14TH BLOCK NAGAR BHAVI,,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,UNILET APPLIANCES,UNILET APPLIANCES YESHWANTHPURA BLR,NO 49 FIRST FLOOR1ST MAIN ROAD GOKUL1ST STAGE 3 RD PHASE YESHWANTHPURA,,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,VIDEOTRONICS,"No 27, 100Ft, Airport Ring Road,",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,PAI INTERNATIONAL,PAILG SHOPPEE 5TH BLOCK JAYANAGARBLR,"No42714, Opposite To Tirumala Eye Clinic",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,Adishwar India Limited Marathalli BLR,"90/1, Bouter Ring Road,Munnenakolalu Village",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG AXIS Merchant,Aanjaneya enterprises,"No 27, Plot No Ac- 606, 2Nd Block,",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,VIDEOTRONICS 27 NMR BLDG KORAMANGALA,"No 27, 100 Feet Ring Road , Nmr Building,",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,Videotronics Whitefield Bangalore," unicipal No 674 , Ground Floor,",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,AANJANEYA ENTERPRISES SAHAKAR NAGAR,"105/2, NEW AIRPORT ROAD, NEAR KODIGEHALLI GATE",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf, ALAIKA APPLIANCES, A CHILIMBI ASHOKNAGAR MANGLORE,DOOR NO2-2-113KULUR FERRY ROADNEXT TO ICICI BANK,,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG AXIS Merchant,AANJANEYA ENTERPRISES DASARAHALLI,"Door No.64, National Highway 4",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,S N HOME WORLD,S N HOME WORLD BLR,"INDIAN PETROLBUNK, 8TH MILE CIRCLE,MAGADI MAIN ROAD",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,KARNATAKA ELECTRONICS,KARNATAKA ELECTRONICS,NO 717 MIGH SECTOR-A 3RD STAGE NEW TOWN YELAHANKA,,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,PRASAD HOME TRENDZ,PRASAD HOME TRENDZ BANGARPAET,"S. A . MOHAN COMPLEX, CAMPING GROUNDS. KOLAR MAIN ROAD, BANGARPET",,BANGALORE,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,JYOTI COMMERCIAL CORPORATION,JYOTI COMMERCIAL CORPORATION,"LALBAZAR HINDU HIGH SCHOOL ROAD, BANKURA",,BANKURA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG AXIS Merchant,Lucknow Gramophone Hall Barabanki UP,"Parishram Kuti, Haidergarh",,BARABANKI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG SPL CD, AYUR T V CENTRE BARAUT,Chowk Baoli Road Opp Jaat College,,BARAUT,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,KRISHNA AGENCY BARDOLI,KRISHNA AGENCY BARDOLI,"Sardar Chok, Bardoli",,BARDOLI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,KRISHNA AGENCY BARDOLI,KRISHNA AGENCY BARDOLI GJ,"4, Swashray Society, Opp Petrol Pump,",,BARDOLI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,VIP MARKETING,P 1 30ADEENDAYAL PURAM,,BAREILLY,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,Astik Electronics Baripada Orissa,"Roxy Road, Sarada Mandir Chawk",,BARIPADA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,SURINDERA RADIO,SURINDERA RADIO AND WATCH CO,SADAR BAZAR near masjid,,BARNALA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,SHRI SILVER ENTERPRISE FATEHGUNJ BARODA,"Silver Bell Complex, Opposite Word",,BARODA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG SPL CD,UMIYA INCORPORATION BARODA,"3/13, MIG FLATS,OPP. INDRAPRASTH COMPLEX",,BARODA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,SHRI SILVER ENTERPRISE AKOTA VADODARA,"21 To 25, Silver Arcade, Beside Samrajya,",,BARODA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG AXIS Merchant, AYUR ELECTRONICS WAGHODIYA,"Shop No 4-5 , Vrundavan Resi Plaza , Vrndavan",,BARODA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG AXIS Merchant, AYUR ELECTRONICS MANJALPUR VADODARA,1-6 Midas Complex Manjalpur Main Road,,BARODA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,GUPTA ELECTRONICS BATALA,"Scf - 23 & 24, Jalandhar Road, Opp",,BATALA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,RAVI ENTERPRISES DHOBI BAZZAR,RAVI ENTERPRISES DHOBI BAZZAR,SHOP NO 4551 DHOBI BAZZAR,,BATHINDA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,KOHINOOR ENTERPRISES, ain Road Parli  Vijanath,,BEED,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,Utsav Enterprises Beed,"Opp Collector Office, Nagar Road",,BEED,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG SPL CD,UTSAV ENTERPRISES,B 2 Opp Collector Office Nagar Road Beed,,BEED,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,BHAWANI ENTERPRISES BIHAR,BHAWANI ENTERPRISES BIHAR,"NH-31,Near Alka Cinema",,BEGUSARAI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,Saraaf Offset Aska Road Behrampur Orissa,Aska Road,,BERHAMPUR,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,BINAYAK ELECTRONICS,Binayak Electronics Berhampur,"Dalua Street, One Way Traffic Road",,BERHAMPUR,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,Ashok Electronics Bhagalpur,"R P Singh Road, Bhagalpur ,Radha Rani Sinha Road",,BHAGALPUR,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,UMA ELECTRONICS BHAWAN BHAGALPUR,UMA ELECTRONICS BHAWAN BHAGALPUR,"UMA BHAWAN, M.G PATH, BHAGALPUR",,BHAGALPUR,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,NATIONAL ELECTRONICS RAJASTHAN,NATIONAL ELECTRONICS BHARATPUR RJ,"Infront of Sindhi Dharmshala, Anah Gate",,BHARATPUR,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG SPL CD,SHRI GANESH AGENCY,PATEL SUPER MARKETSTATION ROAD,,BHARUCH,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,ARBUDA TRADERS BHARUCH,ARBUDA TRADERS COLLAGE ROAD,"Near Abc Circle, Opp. Rohininagar Old Nh 8 Collage Road",,BHARUCH,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,RAVI ENTERPRISES BHATINDA,"G.T Road , Near Yes Bank",,BHATINDA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,SHIVA SALES BHATINDA,SHIVA SALES BHATINDA,"834 A, AMRIK SINGH ROAD OPP KRISHNA SWEET",,BHATINDA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,OM International The Mall Bhatinda,"2032, The Mall, Shri Balaji Plaza",,BHATINDA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,Patel Electronics Bhavnagar,"No G12 / B, Plot No- 2139 / B, Surbhi Mall,",,BHAVNAGAR,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG SPL CD,PATEL ELECTRONICS BHAVNGR,"4, 5, Virbhadra Shopping Centre, Nilambag Circle",,BHAVNAGAR,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,JAIN SALES  BHILAI,JAIN SALES BHILAI CHATTISGARH,"NAFFIES TOWER, AKASH GANGA,SUPELA",,BHILAI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,Shri Mahalaxmi Bhilwara,"Shree Mahalaxmi Chamber, Pur Road",,BHILWARA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,PANKAJ ELECTRONICS TREE HOUSE BHIWADI,"TREE HOUSE PLAZA, NEAR OPTUS HOMETEL HOTEL",,BHIWADI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,HARI ELECTRONIC COMPANY,HARI ELECTRONIC COMPANY,"Opposite Civil Line Police Station, Circular Road",,BHIWANI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,COMFORTS SHOPPE BHOPAL M P,"205, Neel Kamal Complex, Zone-I, M P Nagar",,BHOPAL,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,LG Shoppe Govind Garden,"9A, Govind Garden, Raisen Road",,BHOPAL,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,YADAV REFRIGERATION,YADAV REFRIGERATION VINDHYA NAGAR,Dhoti Vindhya Nagar Singrauli,,BHOPAL,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,SONA SALES LG SPL CD,SONA SALES BHUJ,"Gujco Mahasol Khatar Depo, Godown No.11",,BHUJ,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,NORTH INDIA MARKETING CORP BHUNTER,NEAR SANIK CHOWK,,BHUNTER,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,Rajmandir Distributors Bhusawal,"Tryambak Chambers, Gandhi Chowk",,BHUSAWAL,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,NARENDRA AND COMPANY,NARENDRA AND COMPANY,LG SHOPPE BULDING SURAJ TALKIES ROAD RANI BAJAR,,BIKANER,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG ICICI MERCHANT,NARENDRA AND COMPANY BIKANER,"No - 4,  Joshi Building, Station Road",,BIKANER,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,Tuteja Enterprises,"tuteja Complex, Telipara Main Road",,BILASPUR,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf, OHIT MUSKAN, OHIT MUSKAN,OPP MOTI BAGH TELEPHONE EXCHANGE CIVIL LINE,,BULANDSHAHAR,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant, OHIT MUSKAN BULANDSHEHAR,Opp Moti Bagh Telephone Exchange,,BULANDSHAHAR,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,NAV BHARAT ELECTRO,NAV BHARAT ELECTRONICS BULANDSHAHR, ansari Chowk Near Old Bus Stand Bulandshahr,,BULANDSHAHAR,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG AXIS Merchant,Anandmela Ramchandra Market Burdwan,"Police Line Bazaar, Ramchandra Market,  G T Road",,BURDWAN,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,EXULT AGENCY PVT LTD,EXULT AGENCY BHANGAKUTHI,"G.T.road,Bhangakuthi",,BURDWAN,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,S G AND CO,"1 / 3704A, Opposite Hdfc Bank, Vandipettah",,CALICUT,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,SARSWATI ENTERPRISE CHAMBA,SARSWATI ENTERPRISE CHAMBA,Old Tehri Road Chamba,,CHAMBA,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,JUNEJAS CIRCUIT MALL PVT LTD,"Sco 147148, Madhya Marg, Sector 8C, Madhya Marg",,CHANDIGARH,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,SATLEJ ENTERPRISES,CHANDIGARH,,CHANDIGARH,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG ICICI MERCHANT,SURINDRA AUDIO VIDEO CENTRE CHANDIGARH,Chandigarh,,CHANDIGARH,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant, EHR ELECTRONICS SEC 35 B CHANDIGARH,"SCO 373,SECTOR 35 B CHANDIGARH",,CHANDIGARH,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,NATRAJ ENTERPRISES,NATRAJ ENTERPRISES CHANDIGARH,CHANDIGARH,,CHANDIGARH,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,AHUJA ELECTRONICS SCO2406 CHD,CHANDIGARH,,CHANDIGARH,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,SATEJ ENTERPRISES 2,SATEJ ENTERPRISES 2,"SCO 479, SEC 35 C",,CHANDIGARH,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,SUPREME ELECTRONICS,SUPREME ELECTRONICS MANIMAJRA,CHANDIGARH,,CHANDIGARH,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant, ODERN SALES,CHANDIGARH,,CHANDIGARH,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf, ODERN SALES, ODERN SALES SEC 22 BNR CHANDIGARH,Chandigarh,,CHANDIGARH,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,SUPREME ELECTRONICS CHANDIGARH,CHANDIGARH,,CHANDIGARH,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,AMAR JIT ELECTRONICS,AMARJEET ELECTRONICS,CHANDIGARH,,CHANDIGARH,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,PRINCE ELECTRONICS CHANDRAPUR,PRINCE ELECTRONICS KASTRUB ROAD CHANDRAPUR,Kastrub Road Opp Sbi Main Branch  Chandrapur,,CHANDRAPUR,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG MOBILE AXIS,Prince Electronics Chandrapur,"Kasturba Road ,Opp Sbi Bank",,CHANDRAPUR,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,FOMRA AND CO AVENUE ASHOK NGR CHENNAI,"New No-  66, Old No - 40, 4th Avenue, Ashok Nagar",,CHENNAI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,SIR ROONWAL MARKETING,"No 34, Windsor Plaza,  Ground Floor,",,CHENNAI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,Asia Sales Agencies Thuraipakkam Chennai,"No 4/434, Opposite KFC & Near SBI Thoraipakkam",,CHENNAI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,ARIHANTH FUTURISTICSCHENNAIPORUR,"Plot No - 2,  Door No - 6,  Arcot Road,",,CHENNAI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,SVM ELECTRONICS INDIA PVT LTD CHENNAI,"New No - 73, Nungambakkam High Road, Nungambakkam",,CHENNAI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,Asia Sales Agencies Anna Salai,"809, Anna Salai, Opposite LIC Building",,CHENNAI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,VENUS ELECTRONICS,VENUS ELECTRONICS ANNA NAGAR,"A.C - 10, Jansons Tower, 2Nd Avenue, Anna Nagar",,CHENNAI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,VENUS ELECTRONICS,Venus Electronics Kamaraj Street Chennai,"No 35, Kamaraj Street, Tambaram West",,CHENNAI,,
05cc59136d83e7761125502c3b82d232,lg-electronics-emi-offer-april-2015.page,lg-electronics-emi-offer-april-2015.dcr,lg-electronics-storelist.pdf,LG Merchant,SRI BALAJI HOME APPLIANCES,NO 25 GNT ROAD REDHILLS,,CHENNAI,,
