indian oil,new delhi,Indian Oil Corporation Limited,"Rohtak Road, Punjabi Bagh Flyover, Transport center, NH-10, Rohtak Rd, new delhi, 110035, India",28.6737839,77.1432562
indian oil,new delhi,Indian Oil Corporation Limited,"Near Lodhi Cremation Ground, Lala Lajpat Rai Marg, Jangpura, new delhi, new delhi 110014, India",28.5870556,77.2414098
indian oil,new delhi,Indian Oil Corporation Limited,"Ch Ramdev Marg, Marmurpur, new delhi, 131028, India",28.8568806,77.1242917
indian oil,new delhi,Indian Oil Corporation Limited,"HL Parwana Rd, Swarn Jayanti Park, Sector 10, Rohini, new delhi, 110085, India",28.716137,77.117857
indian oil,new delhi,Indian Oil Corporation Limited,"3079/3, Josip Broz Tito Marg, Sector 3, Sadiq Nagar, new delhi, new delhi 110049, India",28.5555511,77.228201
indian oil,new delhi,Indian Oil Corporation Limited,"L Block, Minto Road, Middle Cir, Connaught Place, new delhi, new delhi 110001, India",28.634659,77.221238
indian oil,new delhi,Indian Oil Corporation Limited,"G.T. Road, Uberoi Compound, Ghisa, Dilshad Garden, new delhi, 110032, India",28.676654,77.3218421
indian oil,new delhi,Indian Oil Corporation Limited,"Lok No 114, Mahatma Gandhi Marg, new delhi, new delhi 110002, India",28.6177645,77.250057
indian oil,new delhi,Indian Oil Corporation Limited,"CB- 202, Ring Rd, Naraina, new delhi, new delhi 110028, India",28.6246729,77.1344559
indian oil,gurgaon,Indian Oil Corporation Limited,"83, Institutional Area, Sector 37, IIPM, Sector 18, Gurugram, Haryana 122001, India",28.491743,77.070837
indian oil,gurgaon,Indian Oil Corporation Limited,"Gurgaon Divisional Office, IOCL, 83, Institutional Area, Sector 18, Gurugram, Haryana 122001, India",28.455473,77.021902
indian oil,gurgaon,Indian Oil Corporation Limited,"304/2, new delhi Rd, Anamika Enclave, Sector 14, Gurugram, Haryana 122001, India",28.4673193,77.036968
indian oil,gurgaon,Indian Oil Corporation Limited,"Sohna Road, Opp. Commissioner Office, Gurugram, Haryana 122001, India",28.454178,77.029276
indian oil,gurgaon,Indian Oil Corporation Limited,"Madanpuri Rd, New Colony, Sector 7, Gurugram, Haryana 122001, India",28.4659408,77.0196701
